MonitoringLocation,SampleDate,Depth,Layer,Parameter,MeasureValue,Unit,Latitude,Longitude
LE4.2,10/29/2009,1,S ,WTEMP,16.3,DEG C,37.29044,-76.57811
LE4.2,11/17/2009,1,S ,PH,7.7,SU,37.29044,-76.57811
LE4.2,11/17/2009,1,S ,SALINITY,15.8,PPT,37.29044,-76.57811
LE4.2,11/17/2009,1,S ,WTEMP,13.5,DEG C,37.29044,-76.57811
LE4.2,12/17/2009,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,12/17/2009,1,S ,SALINITY,8.2,PPT,37.29044,-76.57811
LE4.2,12/17/2009,1,S ,WTEMP,6.8,DEG C,37.29044,-76.57811
LE4.2,1/20/2010,1,S ,PH,8.1,SU,37.29044,-76.57811
LE4.2,1/20/2010,1,S ,SALINITY,14.8,PPT,37.29044,-76.57811
LE4.2,1/20/2010,1,S ,WTEMP,4.3,DEG C,37.29044,-76.57811
LE4.2,2/17/2010,1,S ,PH,7.7,SU,37.29044,-76.57811
LE4.2,2/17/2010,1,S ,SALINITY,11.5,PPT,37.29044,-76.57811
LE4.2,2/17/2010,1,S ,WTEMP,2.1,DEG C,37.29044,-76.57811
LE4.2,3/17/2010,1,S ,PH,8.2,SU,37.29044,-76.57811
LE4.2,3/17/2010,1,S ,SALINITY,12.6,PPT,37.29044,-76.57811
LE4.2,3/17/2010,1,S ,WTEMP,8.7,DEG C,37.29044,-76.57811
LE4.2,4/29/2010,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,4/29/2010,1,S ,SALINITY,14.3,PPT,37.29044,-76.57811
LE4.2,4/29/2010,1,S ,WTEMP,16,DEG C,37.29044,-76.57811
LE4.2,6/15/2010,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,6/15/2010,1,S ,SALINITY,18.7,PPT,37.29044,-76.57811
LE4.2,6/15/2010,1,S ,WTEMP,26.6,DEG C,37.29044,-76.57811
LE4.2,7/20/2010,1,S ,PH,7.7,SU,37.29044,-76.57811
LE4.2,7/20/2010,1,S ,SALINITY,20.3,PPT,37.29044,-76.57811
LE4.2,7/20/2010,1,S ,WTEMP,28.3,DEG C,37.29044,-76.57811
LE4.2,9/21/2010,1,S ,PH,7.8,SU,37.29044,-76.57811
LE4.2,9/21/2010,1,S ,SALINITY,22,PPT,37.29044,-76.57811
LE4.2,9/21/2010,1,S ,WTEMP,24.3,DEG C,37.29044,-76.57811
LE4.2,10/19/2010,1,S ,PH,7.9,SU,37.29044,-76.57811
LE4.2,10/19/2010,1,S ,SALINITY,19.8,PPT,37.29044,-76.57811
LE4.2,10/19/2010,1,S ,WTEMP,18.3,DEG C,37.29044,-76.57811
LE4.2,11/16/2010,1,S ,WTEMP,12.4,DEG C,37.29044,-76.57811
LE4.2,11/16/2010,1,S ,PH,7.9,SU,37.29044,-76.57811
LE4.2,11/16/2010,1,S ,SALINITY,19.4,PPT,37.29044,-76.57811
LE4.2,1/19/2011,1,S ,PH,8.1,SU,37.29044,-76.57811
LE4.2,1/19/2011,1,S ,SALINITY,20.8,PPT,37.29044,-76.57811
LE4.2,1/19/2011,1,S ,WTEMP,2.1,DEG C,37.29044,-76.57811
LE4.2,2/16/2011,1,S ,PH,7.9,SU,37.29044,-76.57811
LE4.2,2/16/2011,1,S ,SALINITY,19.3,PPT,37.29044,-76.57811
LE4.2,2/16/2011,1,S ,WTEMP,4.1,DEG C,37.29044,-76.57811
LE4.2,3/15/2011,1,S ,PH,7.7,SU,37.29044,-76.57811
LE4.2,3/15/2011,1,S ,SALINITY,16.8,PPT,37.29044,-76.57811
LE4.2,3/15/2011,1,S ,WTEMP,9.2,DEG C,37.29044,-76.57811
LE4.2,4/19/2011,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,4/19/2011,1,S ,SALINITY,13.7,PPT,37.29044,-76.57811
LE4.2,4/19/2011,1,S ,WTEMP,15.8,DEG C,37.29044,-76.57811
LE4.2,5/19/2011,1,S ,PH,7.5,SU,37.29044,-76.57811
LE4.2,5/19/2011,1,S ,SALINITY,14.5,PPT,37.29044,-76.57811
LE4.2,5/19/2011,1,S ,WTEMP,20.6,DEG C,37.29044,-76.57811
LE4.2,6/21/2011,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,6/21/2011,1,S ,SALINITY,16.2,PPT,37.29044,-76.57811
LE4.2,6/21/2011,1,S ,WTEMP,24.6,DEG C,37.29044,-76.57811
LE4.2,7/19/2011,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,7/19/2011,1,S ,SALINITY,15.8,PPT,37.29044,-76.57811
LE4.2,7/19/2011,1,S ,WTEMP,27.6,DEG C,37.29044,-76.57811
LE4.2,8/16/2011,1,S ,PH,8,SU,37.29044,-76.57811
LE4.2,8/16/2011,1,S ,SALINITY,19.6,PPT,37.29044,-76.57811
LE4.2,8/16/2011,1,S ,WTEMP,27.4,DEG C,37.29044,-76.57811
LE4.2,9/20/2011,1,S ,PH,7.5,SU,37.29044,-76.57811
LE4.2,9/20/2011,1,S ,SALINITY,9.3,PPT,37.29044,-76.57811
LE4.2,9/20/2011,1,S ,WTEMP,22.1,DEG C,37.29044,-76.57811
LE4.2,10/18/2011,1,S ,PH,8,SU,37.29044,-76.57811
LE4.2,10/18/2011,1,S ,SALINITY,13.3,PPT,37.29044,-76.57811
LE4.2,10/18/2011,1,S ,WTEMP,19.2,DEG C,37.29044,-76.57811
LE4.2,11/16/2011,1,S ,PH,7.8,SU,37.29044,-76.57811
LE4.2,11/16/2011,1,S ,SALINITY,13.3,PPT,37.29044,-76.57811
LE4.2,11/16/2011,1,S ,WTEMP,13.7,DEG C,37.29044,-76.57811
LE4.2,12/19/2011,1,S ,PH,8.3,SU,37.29044,-76.57811
LE4.2,12/19/2011,1,S ,SALINITY,10.3,PPT,37.29044,-76.57811
LE4.2,12/19/2011,1,S ,WTEMP,8,DEG C,37.29044,-76.57811
LE4.2,1/19/2012,1,S ,PH,7.82,SU,37.29044,-76.57811
LE4.2,1/19/2012,1,S ,SALINITY,14.81,PPT,37.29044,-76.57811
LE4.2,1/19/2012,1,S ,WTEMP,6.71,DEG C,37.29044,-76.57811
LE4.2,2/22/2012,1,S ,PH,8.25,SU,37.29044,-76.57811
LE4.2,2/22/2012,1,S ,SALINITY,14.66,PPT,37.29044,-76.57811
LE4.2,2/22/2012,1,S ,WTEMP,7.23,DEG C,37.29044,-76.57811
LE4.2,3/22/2012,1,S ,PH,7.85,SU,37.29044,-76.57811
LE4.2,3/22/2012,1,S ,SALINITY,12.51,PPT,37.29044,-76.57811
LE4.2,3/22/2012,1,S ,WTEMP,15.69,DEG C,37.29044,-76.57811
LE4.2,4/17/2012,1,S ,PH,7.86,SU,37.29044,-76.57811
LE4.2,4/17/2012,1,S ,SALINITY,15.88,PPT,37.29044,-76.57811
LE4.2,4/17/2012,1,S ,WTEMP,16.75,DEG C,37.29044,-76.57811
LE4.2,5/31/2012,1,S ,PH,7.73,SU,37.29044,-76.57811
LE4.2,5/31/2012,1,S ,SALINITY,15.84,PPT,37.29044,-76.57811
LE4.2,5/31/2012,1,S ,WTEMP,23.63,DEG C,37.29044,-76.57811
LE4.2,6/19/2012,1,S ,PH,7.61,SU,37.29044,-76.57811
LE4.2,6/19/2012,1,S ,SALINITY,16.78,PPT,37.29044,-76.57811
LE4.2,6/19/2012,1,S ,WTEMP,23.44,DEG C,37.29044,-76.57811
LE4.2,7/24/2012,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,7/24/2012,1,S ,SALINITY,18.35,PPT,37.29044,-76.57811
LE4.2,7/24/2012,1,S ,WTEMP,28.51,DEG C,37.29044,-76.57811
LE4.2,8/21/2012,1,S ,PH,7.59,SU,37.29044,-76.57811
LE4.2,8/21/2012,1,S ,SALINITY,21.85,PPT,37.29044,-76.57811
LE4.2,8/21/2012,1,S ,WTEMP,26.65,DEG C,37.29044,-76.57811
LE4.2,9/20/2012,1,S ,PH,7.65,SU,37.29044,-76.57811
LE4.2,9/20/2012,1,S ,SALINITY,20.82,PPT,37.29044,-76.57811
LE4.2,9/20/2012,1,S ,WTEMP,23.33,DEG C,37.29044,-76.57811
LE4.2,10/17/2012,1,S ,PH,7.78,SU,37.29044,-76.57811
LE4.2,10/17/2012,1,S ,SALINITY,21.79,PPT,37.29044,-76.57811
LE4.2,10/17/2012,1,S ,WTEMP,18.61,DEG C,37.29044,-76.57811
LE4.2,12/6/2012,1,S ,PH,7.97,SU,37.29044,-76.57811
LE4.2,12/6/2012,1,S ,SALINITY,20.45,PPT,37.29044,-76.57811
LE4.2,12/6/2012,1,S ,WTEMP,9.46,DEG C,37.29044,-76.57811
LE4.2,1/29/2013,1,S ,PH,7.98,SU,37.29044,-76.57811
LE4.2,1/29/2013,1,S ,SALINITY,16.94,PPT,37.29044,-76.57811
LE4.2,1/29/2013,1,S ,WTEMP,5.16,DEG C,37.29044,-76.57811
LE4.2,4/16/2013,1,S ,PH,7.87,SU,37.29044,-76.57811
LE4.2,4/16/2013,1,S ,SALINITY,14.35,PPT,37.29044,-76.57811
LE4.2,4/16/2013,1,S ,WTEMP,15.6,DEG C,37.29044,-76.57811
LE4.2,5/21/2013,1,S ,PH,7.87,SU,37.29044,-76.57811
LE4.2,5/21/2013,1,S ,SALINITY,14.52,PPT,37.29044,-76.57811
LE4.2,5/21/2013,1,S ,WTEMP,20.83,DEG C,37.29044,-76.57811
LE4.2,6/18/2013,1,S ,PH,7.78,SU,37.29044,-76.57811
LE4.2,6/18/2013,1,S ,SALINITY,15.42,PPT,37.29044,-76.57811
LE4.2,6/18/2013,1,S ,WTEMP,23.88,DEG C,37.29044,-76.57811
LE4.2,7/16/2013,1,S ,PH,7.93,SU,37.29044,-76.57811
LE4.2,7/16/2013,1,S ,SALINITY,16.24,PPT,37.29044,-76.57811
LE4.2,7/16/2013,1,S ,WTEMP,28.11,DEG C,37.29044,-76.57811
LE4.2,8/20/2013,1,S ,PH,7.85,SU,37.29044,-76.57811
LE4.2,8/20/2013,1,S ,SALINITY,20.67,PPT,37.29044,-76.57811
LE4.2,8/20/2013,1,S ,WTEMP,24.94,DEG C,37.29044,-76.57811
LE4.2,9/19/2013,1,S ,PH,7.69,SU,37.29044,-76.57811
LE4.2,9/19/2013,1,S ,SALINITY,20.85,PPT,37.29044,-76.57811
LE4.2,9/19/2013,1,S ,WTEMP,23.79,DEG C,37.29044,-76.57811
LE4.2,10/16/2013,1,S ,PH,7.72,SU,37.29044,-76.57811
LE4.2,10/16/2013,1,S ,SALINITY,20.15,PPT,37.29044,-76.57811
LE4.2,10/16/2013,1,S ,WTEMP,19.87,DEG C,37.29044,-76.57811
LE4.2,12/5/2013,1,S ,PH,7.95,SU,37.29044,-76.57811
LE4.2,12/5/2013,1,S ,SALINITY,20.37,PPT,37.29044,-76.57811
LE4.2,12/5/2013,1,S ,WTEMP,8.82,DEG C,37.29044,-76.57811
LE4.2,2/19/2014,1,S ,PH,8.21,SU,37.29044,-76.57811
LE4.2,2/19/2014,1,S ,SALINITY,15.38,PPT,37.29044,-76.57811
LE4.2,2/19/2014,1,S ,WTEMP,4.09,DEG C,37.29044,-76.57811
LE4.2,4/22/2014,1,S ,PH,8.05,SU,37.29044,-76.57811
LE4.2,4/22/2014,1,S ,SALINITY,13.71,PPT,37.29044,-76.57811
LE4.2,4/22/2014,1,S ,WTEMP,13.68,DEG C,37.29044,-76.57811
LE4.2,5/20/2014,1,S ,PH,7.57,SU,37.29044,-76.57811
LE4.2,5/20/2014,1,S ,SALINITY,11.61,PPT,37.29044,-76.57811
LE4.2,5/20/2014,1,S ,WTEMP,20.14,DEG C,37.29044,-76.57811
LE4.2,6/17/2014,1,S ,PH,7.63,SU,37.29044,-76.57811
LE4.2,6/17/2014,1,S ,SALINITY,13.88,PPT,37.29044,-76.57811
LE4.2,6/17/2014,1,S ,WTEMP,26.24,DEG C,37.29044,-76.57811
LE4.2,7/17/2014,1,S ,PH,7.58,SU,37.29044,-76.57811
LE4.2,7/17/2014,1,S ,SALINITY,17.33,PPT,37.29044,-76.57811
LE4.2,7/17/2014,1,S ,WTEMP,26.93,DEG C,37.29044,-76.57811
LE4.2,8/28/2014,1,S ,PH,7.7,SU,37.29044,-76.57811
LE4.2,8/28/2014,1,S ,SALINITY,17.59,PPT,37.29044,-76.57811
LE4.2,8/28/2014,1,S ,WTEMP,26.24,DEG C,37.29044,-76.57811
LE4.2,9/16/2014,1,S ,PH,7.63,SU,37.29044,-76.57811
LE4.2,9/16/2014,1,S ,SALINITY,18.21,PPT,37.29044,-76.57811
LE4.2,9/16/2014,1,S ,WTEMP,24.53,DEG C,37.29044,-76.57811
LE4.2,10/21/2014,1,S ,PH,7.9,SU,37.29044,-76.57811
LE4.2,10/21/2014,1,S ,SALINITY,21.6,PPT,37.29044,-76.57811
LE4.2,10/21/2014,1,S ,WTEMP,19.16,DEG C,37.29044,-76.57811
LE4.2,12/17/2014,1,S ,PH,8.17,SU,37.29044,-76.57811
LE4.2,12/17/2014,1,S ,SALINITY,19.91,PPT,37.29044,-76.57811
LE4.2,12/17/2014,1,S ,WTEMP,7.39,DEG C,37.29044,-76.57811
LE4.2,1/29/2015,1,S ,PH,7.97,SU,37.29044,-76.57811
LE4.2,1/29/2015,1,S ,SALINITY,17.09,PPT,37.29044,-76.57811
LE4.2,1/29/2015,1,S ,WTEMP,3.37,DEG C,37.29044,-76.57811
LE4.2,3/24/2015,1,S ,PH,8.07,SU,37.29044,-76.57811
LE4.2,3/24/2015,1,S ,SALINITY,15.87,PPT,37.29044,-76.57811
LE4.2,3/24/2015,1,S ,WTEMP,7.89,DEG C,37.29044,-76.57811
LE4.2,4/29/2015,1,S ,PH,7.83,SU,37.29044,-76.57811
LE4.2,4/29/2015,1,S ,SALINITY,13.82,PPT,37.29044,-76.57811
LE4.2,4/29/2015,1,S ,WTEMP,15.7,DEG C,37.29044,-76.57811
LE4.2,5/13/2015,1,S ,PH,7.64,SU,37.29044,-76.57811
LE4.2,5/13/2015,1,S ,SALINITY,16.58,PPT,37.29044,-76.57811
LE4.2,5/13/2015,1,S ,WTEMP,21.32,DEG C,37.29044,-76.57811
LE4.2,6/17/2015,1,S ,PH,7.49,SU,37.29044,-76.57811
LE4.2,6/17/2015,1,S ,SALINITY,18.23,PPT,37.29044,-76.57811
LE4.2,6/17/2015,1,S ,WTEMP,26.81,DEG C,37.29044,-76.57811
LE4.2,7/21/2015,1,S ,PH,7.53,SU,37.29044,-76.57811
LE4.2,7/21/2015,1,S ,SALINITY,16.37,PPT,37.29044,-76.57811
LE4.2,7/21/2015,1,S ,WTEMP,28.85,DEG C,37.29044,-76.57811
LE4.2,8/18/2015,1,S ,PH,7.69,SU,37.29044,-76.57811
LE4.2,8/18/2015,1,S ,SALINITY,19.23,PPT,37.29044,-76.57811
LE4.2,8/18/2015,1,S ,WTEMP,27.67,DEG C,37.29044,-76.57811
LE4.2,9/15/2015,1,S ,PH,7.64,SU,37.29044,-76.57811
LE4.2,9/15/2015,1,S ,SALINITY,20.01,PPT,37.29044,-76.57811
LE4.2,9/15/2015,1,S ,WTEMP,25.18,DEG C,37.29044,-76.57811
LE4.2,10/20/2015,1,S ,PH,7.91,SU,37.29044,-76.57811
LE4.2,10/20/2015,1,S ,SALINITY,18.61,PPT,37.29044,-76.57811
LE4.2,10/20/2015,1,S ,WTEMP,16.39,DEG C,37.29044,-76.57811
LE4.2,11/5/2015,1,S ,PH,7.85,SU,37.29044,-76.57811
LE4.2,11/5/2015,1,S ,SALINITY,18.76,PPT,37.29044,-76.57811
LE4.2,11/5/2015,1,S ,WTEMP,17.23,DEG C,37.29044,-76.57811
LE4.2,1/28/2016,1,S ,PH,7.98,SU,37.29044,-76.57811
LE4.2,1/28/2016,1,S ,SALINITY,17.97,PPT,37.29044,-76.57811
LE4.2,1/28/2016,1,S ,WTEMP,3.54,DEG C,37.29044,-76.57811
LE4.2,3/16/2016,1,S ,PH,8.18,SU,37.29044,-76.57811
LE4.2,3/16/2016,1,S ,SALINITY,15.76,PPT,37.29044,-76.57811
LE4.2,3/16/2016,1,S ,WTEMP,12.05,DEG C,37.29044,-76.57811
LE4.2,4/27/2016,1,S ,PH,7.86,SU,37.29044,-76.57811
LE4.2,4/27/2016,1,S ,SALINITY,15.89,PPT,37.29044,-76.57811
LE4.2,4/27/2016,1,S ,WTEMP,18.5,DEG C,37.29044,-76.57811
LE4.2,5/25/2016,1,S ,PH,7.85,SU,37.29044,-76.57811
LE4.2,5/25/2016,1,S ,SALINITY,12.03,PPT,37.29044,-76.57811
LE4.2,5/25/2016,1,S ,WTEMP,19.19,DEG C,37.29044,-76.57811
LE4.2,6/22/2016,1,S ,PH,7.6,SU,37.29044,-76.57811
LE4.2,6/22/2016,1,S ,SALINITY,16.25,PPT,37.29044,-76.57811
LE4.2,6/22/2016,1,S ,WTEMP,24.81,DEG C,37.29044,-76.57811
LE4.2,7/19/2016,1,S ,PH,7.67,SU,37.29044,-76.57811
LE4.2,7/19/2016,1,S ,SALINITY,18.35,PPT,37.29044,-76.57811
LE4.2,7/19/2016,1,S ,WTEMP,28.15,DEG C,37.29044,-76.57811
LE4.2,8/16/2016,1,S ,PH,7.86,SU,37.29044,-76.57811
LE4.2,8/16/2016,1,S ,SALINITY,20.35,PPT,37.29044,-76.57811
LE4.2,8/16/2016,1,S ,WTEMP,29.3,DEG C,37.29044,-76.57811
LE4.2,10/18/2016,1,S ,PH,7.71,SU,37.29044,-76.57811
LE4.2,10/18/2016,1,S ,SALINITY,15.94,PPT,37.29044,-76.57811
LE4.2,10/18/2016,1,S ,WTEMP,20.52,DEG C,37.29044,-76.57811
LE4.2,11/16/2016,1,S ,PH,8.01,SU,37.29044,-76.57811
LE4.2,11/16/2016,1,S ,SALINITY,21.45,PPT,37.29044,-76.57811
LE4.2,11/16/2016,1,S ,WTEMP,14.26,DEG C,37.29044,-76.57811
LE4.2,1/19/2017,1,S ,PH,8.23,SU,37.29044,-76.57811
LE4.2,1/19/2017,1,S ,SALINITY,17.25,PPT,37.29044,-76.57811
LE4.2,1/19/2017,1,S ,WTEMP,6.71,DEG C,37.29044,-76.57811
LE4.2,2/14/2017,1,S ,PH,8.09,SU,37.29044,-76.57811
LE4.2,2/14/2017,1,S ,SALINITY,17.92,PPT,37.29044,-76.57811
LE4.2,2/14/2017,1,S ,WTEMP,7.34,DEG C,37.29044,-76.57811
LE4.2,3/21/2017,1,S ,PH,8.27,SU,37.29044,-76.57811
LE4.2,3/21/2017,1,S ,SALINITY,17.14,PPT,37.29044,-76.57811
LE4.2,3/21/2017,1,S ,WTEMP,8.73,DEG C,37.29044,-76.57811
LE4.2,6/22/2017,1,S ,PH,7.78,SU,37.29044,-76.57811
LE4.2,6/22/2017,1,S ,SALINITY,18.37,PPT,37.29044,-76.57811
LE4.2,6/22/2017,1,S ,WTEMP,24.91,DEG C,37.29044,-76.57811
LE4.2,8/15/2017,1,S ,PH,7.7,SU,37.29044,-76.57811
LE4.2,8/15/2017,1,S ,SALINITY,20.33,PPT,37.29044,-76.57811
LE4.2,8/15/2017,1,S ,WTEMP,27.01,DEG C,37.29044,-76.57811
LE4.2,11/16/2017,1,S ,PH,7.84,SU,37.29044,-76.57811
LE4.2,11/16/2017,1,S ,SALINITY,20.48,PPT,37.29044,-76.57811
LE4.2,11/16/2017,1,S ,WTEMP,13.22,DEG C,37.29044,-76.57811
LE4.2,2/21/2018,1,S ,PH,7.55,SU,37.29044,-76.57811
LE4.2,2/21/2018,1,S ,SALINITY,13.79,PPT,37.29044,-76.57811
LE4.2,2/21/2018,1,S ,WTEMP,8.82,DEG C,37.29044,-76.57811
LE4.2,3/28/2018,1,S ,SALINITY,19.86,PPT,37.29044,-76.57811
LE4.2,3/28/2018,1,S ,WTEMP,7.72,DEG C,37.29044,-76.57811
LE4.2,4/30/2018,1,S ,PH,7.71,SU,37.29044,-76.57811
LE4.2,4/30/2018,1,S ,SALINITY,14.55,PPT,37.29044,-76.57811
LE4.2,4/30/2018,1,S ,WTEMP,15.44,DEG C,37.29044,-76.57811
LE4.2,5/15/2018,1,S ,PH,7.76,SU,37.29044,-76.57811
LE4.2,5/15/2018,1,S ,SALINITY,16.32,PPT,37.29044,-76.57811
LE4.2,5/15/2018,1,S ,WTEMP,21.21,DEG C,37.29044,-76.57811
LE4.2,6/19/2018,1,S ,PH,7.44,SU,37.29044,-76.57811
LE4.2,6/19/2018,1,S ,SALINITY,9.91,PPT,37.29044,-76.57811
LE4.2,6/19/2018,1,S ,WTEMP,27.05,DEG C,37.29044,-76.57811
LE4.2,7/31/2018,1,S ,PH,7.46,SU,37.29044,-76.57811
LE4.2,7/31/2018,1,S ,SALINITY,10.89,PPT,37.29044,-76.57811
LE4.2,7/31/2018,1,S ,WTEMP,27.15,DEG C,37.29044,-76.57811
LE4.2,8/21/2018,1,S ,PH,7.8,SU,37.29044,-76.57811
LE4.2,8/21/2018,1,S ,SALINITY,15.67,PPT,37.29044,-76.57811
LE4.2,8/21/2018,1,S ,WTEMP,28.23,DEG C,37.29044,-76.57811
LE4.2,9/20/2018,1,S ,PH,7.62,SU,37.29044,-76.57811
LE4.2,9/20/2018,1,S ,SALINITY,15.44,PPT,37.29044,-76.57811
LE4.2,9/20/2018,1,S ,WTEMP,26.54,DEG C,37.29044,-76.57811
LE4.2,10/25/2018,1,S ,PH,7.71,SU,37.29044,-76.57811
LE4.2,10/25/2018,1,S ,SALINITY,13.37,PPT,37.29044,-76.57811
LE4.2,10/25/2018,1,S ,WTEMP,16.65,DEG C,37.29044,-76.57811
LE4.2,1/29/2019,1,S ,PH,7.94,SU,37.29044,-76.57811
LE4.2,1/29/2019,1,S ,SALINITY,12.25,PPT,37.29044,-76.57811
LE4.2,1/29/2019,1,S ,WTEMP,5.63,DEG C,37.29044,-76.57811
LE4.2,3/28/2019,1,S ,PH,8.78,SU,37.29044,-76.57811
LE4.2,3/28/2019,1,S ,SALINITY,7.87,PPT,37.29044,-76.57811
LE4.2,3/28/2019,1,S ,WTEMP,10.24,DEG C,37.29044,-76.57811
LE4.2,4/23/2019,1,S ,PH,7.53,SU,37.29044,-76.57811
LE4.2,4/23/2019,1,S ,SALINITY,10.15,PPT,37.29044,-76.57811
LE4.2,4/23/2019,1,S ,WTEMP,17.75,DEG C,37.29044,-76.57811
LE4.2,5/22/2019,1,S ,PH,7.26,SU,37.29044,-76.57811
LE4.2,5/22/2019,1,S ,SALINITY,12.56,PPT,37.29044,-76.57811
LE4.2,5/22/2019,1,S ,WTEMP,22.91,DEG C,37.29044,-76.57811
LE4.2,7/24/2019,1,S ,SALINITY,16.87,PPT,37.29044,-76.57811
LE4.2,7/24/2019,1,S ,WTEMP,27.04,DEG C,37.29044,-76.57811
LE4.2,8/20/2019,1,S ,PH,7.79,SU,37.29044,-76.57811
LE4.2,8/20/2019,1,S ,SALINITY,18.52,PPT,37.29044,-76.57811
LE4.2,8/20/2019,1,S ,WTEMP,28.67,DEG C,37.29044,-76.57811
LE4.2,9/24/2019,1,S ,PH,7.24,SU,37.29044,-76.57811
LE4.2,9/24/2019,1,S ,SALINITY,19.64,PPT,37.29044,-76.57811
LE4.2,9/24/2019,1,S ,WTEMP,24.71,DEG C,37.29044,-76.57811
LE4.2,10/22/2019,1,S ,PH,7.69,SU,37.29044,-76.57811
LE4.2,10/22/2019,1,S ,SALINITY,19.14,PPT,37.29044,-76.57811
LE4.2,10/22/2019,1,S ,WTEMP,17.5,DEG C,37.29044,-76.57811
LE4.2,11/19/2019,1,S ,PH,7.84,SU,37.29044,-76.57811
LE4.2,11/19/2019,1,S ,SALINITY,20.17,PPT,37.29044,-76.57811
LE4.2,11/19/2019,1,S ,WTEMP,10.51,DEG C,37.29044,-76.57811
LE5.1,1/19/1999,1,S ,PH,7.7,SU,37.20297,-76.64833
LE5.1,1/19/1999,1,S ,SALINITY,5.9,PPT,37.20297,-76.64833
LE5.1,1/19/1999,1,S ,WTEMP,7,DEG C,37.20297,-76.64833
LE5.1,2/23/1999,1,S ,PH,7.8,SU,37.20297,-76.64833
LE5.1,2/23/1999,1,S ,SALINITY,6.1,PPT,37.20297,-76.64833
LE5.1,2/23/1999,1,S ,WTEMP,7.3,DEG C,37.20297,-76.64833
LE5.1,3/29/1999,1,S ,PH,7.9,SU,37.20297,-76.64833
LE5.1,3/29/1999,1,S ,SALINITY,1.6,PPT,37.20297,-76.64833
LE5.1,3/29/1999,1,S ,WTEMP,10.6,DEG C,37.20297,-76.64833
LE5.1,4/26/1999,1,S ,PH,7.6,SU,37.20297,-76.64833
LE5.1,4/26/1999,1,S ,SALINITY,3.7,PPT,37.20297,-76.64833
LE5.1,4/26/1999,1,S ,WTEMP,16.9,DEG C,37.20297,-76.64833
LE5.1,5/19/1999,1,S ,PH,7.4,SU,37.20297,-76.64833
LE5.1,5/19/1999,1,S ,SALINITY,4,PPT,37.20297,-76.64833
LE5.1,5/19/1999,1,S ,WTEMP,20.07,DEG C,37.20297,-76.64833
LE5.1,6/22/1999,1,S ,PH,7.6,SU,37.20297,-76.64833
LE5.1,6/22/1999,1,S ,SALINITY,9.7,PPT,37.20297,-76.64833
LE5.1,6/22/1999,1,S ,WTEMP,22.34,DEG C,37.20297,-76.64833
LE5.1,7/20/1999,1,S ,PH,7.78,SU,37.20297,-76.64833
LE5.1,7/20/1999,1,S ,SALINITY,7.4,PPT,37.20297,-76.64833
LE5.1,7/20/1999,1,S ,WTEMP,28.2,DEG C,37.20297,-76.64833
LE5.1,8/17/1999,1,S ,PH,7.67,SU,37.20297,-76.64833
LE5.1,8/17/1999,1,S ,SALINITY,10.5,PPT,37.20297,-76.64833
LE5.1,8/17/1999,1,S ,WTEMP,28.85,DEG C,37.20297,-76.64833
LE5.1,9/21/1999,1,S ,PH,7.72,SU,37.20297,-76.64833
LE5.1,9/21/1999,1,S ,SALINITY,1.8,PPT,37.20297,-76.64833
LE5.1,9/21/1999,1,S ,WTEMP,22.46,DEG C,37.20297,-76.64833
LE5.1,10/19/1999,1,S ,PH,7.66,SU,37.20297,-76.64833
LE5.1,10/19/1999,1,S ,SALINITY,4.6,PPT,37.20297,-76.64833
LE5.1,10/19/1999,1,S ,WTEMP,19.06,DEG C,37.20297,-76.64833
LE5.1,11/18/1999,1,S ,PH,7.55,SU,37.20297,-76.64833
LE5.1,11/18/1999,1,S ,SALINITY,7,PPT,37.20297,-76.64833
LE5.1,11/18/1999,1,S ,WTEMP,12.1,DEG C,37.20297,-76.64833
LE5.1,12/15/1999,1,S ,PH,7.59,SU,37.20297,-76.64833
LE5.1,12/15/1999,1,S ,SALINITY,8,PPT,37.20297,-76.64833
LE5.1,12/15/1999,1,S ,WTEMP,11.09,DEG C,37.20297,-76.64833
LE5.1,1/18/2000,1,S ,PH,7.69,SU,37.20297,-76.64833
LE5.1,1/18/2000,1,S ,SALINITY,6.9,PPT,37.20297,-76.64833
LE5.1,1/18/2000,1,S ,WTEMP,4.89,DEG C,37.20297,-76.64833
LE5.1,2/22/2000,1,S ,PH,7.75,SU,37.20297,-76.64833
LE5.1,2/22/2000,1,S ,SALINITY,1.2,PPT,37.20297,-76.64833
LE5.1,2/22/2000,1,S ,WTEMP,6.89,DEG C,37.20297,-76.64833
LE5.1,3/30/2000,1,S ,PH,8.34,SU,37.20297,-76.64833
LE5.1,3/30/2000,1,S ,SALINITY,1.2,PPT,37.20297,-76.64833
LE5.1,3/30/2000,1,S ,WTEMP,14.03,DEG C,37.20297,-76.64833
LE5.1,4/24/2000,1,S ,PH,7.86,SU,37.20297,-76.64833
LE5.1,4/24/2000,1,S ,SALINITY,0.2,PPT,37.20297,-76.64833
LE5.1,4/24/2000,1,S ,WTEMP,15.82,DEG C,37.20297,-76.64833
